word1,word2,count,word1_freq,word1_tag,word2_tag,,525,1,0.37,1409
ninyo,ani,1,6,,,,,,,
lugaw,apan,1,6,,,,,,,
herminiano,apan,1,6,,,,,,,
butang,apan,2,6,,,,,,,
bradley,apan,1,6,,,,,,,
baryo,apan,1,6,,,,,,,
bana,apan,1,6,,,,,,,
tindahan,aron,1,6,,,,,,,
iro,aron,1,6,,,,,,,
hangin,aron,1,6,,,,,,,
butuan,aron,1,6,,,,,,,
baba,aron,1,6,,,,,,,
area,asa,1,6,,,,,,,
oo,atua,1,6,,,,,,,
herminiano,atua,1,6,,,,,,,
bisdak,aw,1,6,,,,,,,
medyo,awas,1,6,,,,,,,
lilas,bahin,1,6,,,,,,,
puyde,bang,1,6,,,,,,,
sapa,basa,1,6,,,,,,,
sayon,basahon,2,6,,,,,,,
basig,basahong,1,6,,,,,,,
puyde,bayang,1,6,,,,,,,
pinulongang,binisayaâ€”,1,6,,,,,,,
tindahan,bisan,1,6,,,,,,,
adto,bitawng,1,6,,,,,,,
hangin,bugnaw-bugnaw,1,6,,,,,,,
datu,buot,1,6,,,,,,,
talacogon,busa,1,6,,,,,,,
pinulongang,cebuano,4,6,,,,,,,
pinulongang,cebuanoâ€ù,1,6,,,,,,,
butang,dagko,1,6,,,,,,,
puwerteng,daligdig,1,6,,,,,,,
iro,daw,1,6,,,,,,,
baba,dayon,1,6,,,,,,,
kataposang,depensa,1,6,,,,,,,
pagsulat,di,1,6,,,,,,,
sakop,didto,1,6,,,,,,,
amahan,diha,1,6,,,,,,,
sapa,dihang,1,6,,,,,,,
lilas,diin,1,6,,,,,,,
oo,dili,1,6,,,,,,,
puwerteng,dinaganay,1,6,,,,,,,
sakop,dr,1,6,,,,,,,
kataposang,duha,1,6,,,,,,,
ah,duna,1,6,,,,,,,
nan,dunay,1,6,,,,,,,
agig,ehemplo,2,6,,,,,,,
problema,estoryahan,1,6,,,,,,,
mahitabo,fantasy,1,6,,,,,,,
ma'm,fuentes,1,6,,,,,,,
tawong,gabarog,1,6,,,,,,,
medyo,gamay,1,6,,,,,,,
ana,gawas,1,6,,,,,,,
basig,gibinuangan,1,6,,,,,,,
datu,gikan,1,6,,,,,,,
silay,gingalan,1,6,,,,,,,
hangin,gipugngan,1,6,,,,,,,
silay,gisunod,1,6,,,,,,,
papel,gumikan,1,6,,,,,,,
tan-awon,gusto,1,6,,,,,,,
kahibalo,gyod,1,6,,,,,,,
asa,gyod,1,6,,,,,,,
adto,gyod,1,6,,,,,,,
puwerteng,haguros,1,6,,,,,,,
bana,hayan,1,6,,,,,,,
nagsigeg,hilak,1,6,,,,,,,
oo,hugaw,1,6,,,,,,,
ana,idiretso,1,6,,,,,,,
magtiayon,ila,1,6,,,,,,,
iro,ilabi,1,6,,,,,,,
nan,imposible,1,6,,,,,,,
kagamhanan,indigenous,1,6,,,,,,,
papel,ingon,1,6,,,,,,,
tindahan,inighuman,1,6,,,,,,,
talacogon,inunhan,1,6,,,,,,,
papel,isip,1,6,,,,,,,
pinulongang,iya,1,6,,,,,,,
kahibalo,ka,2,6,,,,,,,
silay,kalainan,1,6,,,,,,,
agig,kalangkoban,1,6,,,,,,,
gabhiona,kalit,1,6,,,,,,,
ninyo,kana,1,6,,,,,,,
mahitabo,kang,1,6,,,,,,,
bradley,kanunayng,1,6,,,,,,,
nan,karon,1,6,,,,,,,
medyo,kataw-anan,1,6,,,,,,,
problema,kay,1,6,,,,,,,
nan,kay,1,6,,,,,,,
ma'm,kay,1,6,,,,,,,
bradley,kay,1,6,,,,,,,
tindahan,kini,1,6,,,,,,,
kagamhanan,kini,1,6,,,,,,,
siyagit,kining,1,6,,,,,,,
namatikdan,kining,1,6,,,,,,,
ninyo,kinsay,1,6,,,,,,,
asa,kita,1,6,,,,,,,
sakop,ko,1,6,,,,,,,
pagsulat,ko,1,6,,,,,,,
adto,koâ€_,1,6,,,,,,,
tan-awon,kog,1,6,,,,,,,
sige,kog,1,6,,,,,,,
tan-awon,kon,1,6,,,,,,,
panihapon,kon,1,6,,,,,,,
mahitabo,kon,1,6,,,,,,,
area,kon,1,6,,,,,,,
ah,kon,1,6,,,,,,,
madunggan,kondili,1,6,,,,,,,
datu,kun,1,6,,,,,,,
sinulat,labi,1,6,,,,,,,
oo,lagi,1,6,,,,,,,
baryo,lagi,1,6,,,,,,,
medyo,layo,1,6,,,,,,,
puwerteng,layoa,1,6,,,,,,,
nagsigeg,lili,1,6,,,,,,,
mog,maayo,1,6,,,,,,,
silay,madulog,1,6,,,,,,,
nan,mahimong,1,6,,,,,,,
tawong,makasud-ong,1,6,,,,,,,
puyde,man,1,6,,,,,,,
adto,man,1,6,,,,,,,
tukma,mao,1,6,,,,,,,
lilas,mao,1,6,,,,,,,
kaniadto,mao,1,6,,,,,,,
baryo,maong,1,6,,,,,,,
benilda,maoy,1,6,,,,,,,
nagsigeg,masahe,1,6,,,,,,,
mahitabo,matag,1,6,,,,,,,
basig,maugmaan,1,6,,,,,,,
sayon,maukab,1,6,,,,,,,
tawong,may,1,6,,,,,,,
basig,may,2,6,,,,,,,
magtiayon,mga,1,6,,,,,,,
bradley,miangkon,1,6,,,,,,,
tawong,mianunsiyo,1,6,,,,,,,
panihapon,mibalik,1,6,,,,,,,
lilas,mipatim-aw,1,6,,,,,,,
hangin,mireklamo,1,6,,,,,,,
amahan,misidlak,1,6,,,,,,,
tukma,misukwahi,1,6,,,,,,,
datu,monsit,2,6,,,,,,,
ah,morag,1,6,,,,,,,
mahitabo,mosamot,1,6,,,,,,,
puyde,na,2,6,,,,,,,
problema,na,1,6,,,,,,,
nahimo,na,2,6,,,,,,,
madunggan,na,1,6,,,,,,,
lugaw,na,1,6,,,,,,,
kahibalo,na,1,6,,,,,,,
asa,na,1,6,,,,,,,
area,na,1,6,,,,,,,
adto,na,1,6,,,,,,,
amahan,nadunggan,1,6,,,,,,,
sige,nag,1,6,,,,,,,
balik,nag,1,6,,,,,,,
panihapon,nag-asoy,1,6,,,,,,,
bisdak,nag-drive,1,6,,,,,,,
asa,naggikan,1,6,,,,,,,
asa,nagpuyo,1,6,,,,,,,
ah,nagsuka-suka,1,6,,,,,,,
magtiayon,nakadawat,1,6,,,,,,,
butuan,nakadawat,1,6,,,,,,,
tawong,nakadungog,1,6,,,,,,,
gabhiona,nakadungog,1,6,,,,,,,
puwerteng,nakahilak,1,6,,,,,,,
kataposang,nakakita,1,6,,,,,,,
gabhiona,nakit-an,1,6,,,,,,,
gabhiona,nakita,1,6,,,,,,,
nahimo,nako,1,6,,,,,,,
namatikdan,nakong,1,6,,,,,,,
medyo,nakurat,1,6,,,,,,,
medyo,nalangan,1,6,,,,,,,
ana,nalimot,1,6,,,,,,,
panihapon,naluoy,1,6,,,,,,,
tawong,nanamilit,1,6,,,,,,,
nahimo,nang,1,6,,,,,,,
gyud,nang,1,6,,,,,,,
butuan,nangandam,1,6,,,,,,,
bana,naniid,1,6,,,,,,,
tukma,nga,3,6,,,,,,,
sayon,nga,1,6,,,,,,,
sapa,nga,1,6,,,,,,,
problema,nga,1,6,,,,,,,
papel,nga,2,6,,,,,,,
ninyo,nga,1,6,,,,,,,
magtiayon,nga,1,6,,,,,,,
madunggan,nga,1,6,,,,,,,
lugaw,nga,2,6,,,,,,,
gyud,nga,1,6,,,,,,,
butuan,nga,1,6,,,,,,,
butang,nga,4,6,,,,,,,
bradley,nga,1,6,,,,,,,
bisdak,nga,1,6,,,,,,,
baryo,nga,1,6,,,,,,,
bana,nga,2,6,,,,,,,
baba,nga,1,6,,,,,,,
tindahan,ni,1,6,,,,,,,
sakop,ni,1,6,,,,,,,
lilas,ni,1,6,,,,,,,
balik,ni,1,6,,,,,,,
baba,ni,2,6,,,,,,,
gyud,niini,1,6,,,,,,,
namatikdan,nila,1,6,,,,,,,
ana,nila,1,6,,,,,,,
siyagit,nilang,1,6,,,,,,,
namatikdan,nilang,1,6,,,,,,,
nahimo,nilang,1,6,,,,,,,
balik,nilang,1,6,,,,,,,
siyagit,niya,1,6,,,,,,,
lugaw,niya,1,6,,,,,,,
pagsulat,o,1,6,,,,,,,
ma'm,o,1,6,,,,,,,
kagamhanan,o,1,6,,,,,,,
pagsulat,og,1,6,,,,,,,
gyud,og,1,6,,,,,,,
bisdak,og,1,6,,,,,,,
bana,og,1,6,,,,,,,
amahan,okey,1,6,,,,,,,
tan-awon,pa,1,6,,,,,,,
sige,pa,1,6,,,,,,,
puyde,pa,1,6,,,,,,,
panihapon,pa,1,6,,,,,,,
basig,paakon,1,6,,,,,,,
agig,pag-ila,1,6,,,,,,,
agig,pagbanhaw,1,6,,,,,,,
agig,pagdawat,1,6,,,,,,,
benilda,pagkagarbo,1,6,,,,,,,
balik,pagliwas,1,6,,,,,,,
bisdak,pagpangatarongan,1,6,,,,,,,
mog,paigot-igot,1,6,,,,,,,
kataposang,panag-estorya,1,6,,,,,,,
kagamhanan,panahon,1,6,,,,,,,
pagsulat,pananglit,1,6,,,,,,,
agig,panapos,1,6,,,,,,,
sige,pang,1,6,,,,,,,
madunggan,pang,1,6,,,,,,,
nagsigeg,panggalgal,1,6,,,,,,,
kaniadto,para,1,6,,,,,,,
nahimo,patay,1,6,,,,,,,
mog,patuman,1,6,,,,,,,
benilda,pay,1,6,,,,,,,
gabhiona,pero,1,6,,,,,,,
kataposang,pinitik,1,6,,,,,,,
ana,pre,1,6,,,,,,,
iro,ray,1,6,,,,,,,
nan,redundant,1,6,,,,,,,
silay,reserbang,1,6,,,,,,,
tukma,sa,1,6,,,,,,,
tindahan,sa,1,6,,,,,,,
talacogon,sa,1,6,,,,,,,
siyagit,sa,1,6,,,,,,,
sapa,sa,1,6,,,,,,,
sakop,sa,4,6,,,,,,,
problema,sa,2,6,,,,,,,
papel,sa,1,6,,,,,,,
panihapon,sa,1,6,,,,,,,
pagsulat,sa,1,6,,,,,,,
ninyo,sa,1,6,,,,,,,
lugaw,sa,1,6,,,,,,,
kaniadto,sa,4,6,,,,,,,
kahibalo,sa,1,6,,,,,,,
herminiano,sa,1,6,,,,,,,
hangin,sa,1,6,,,,,,,
gyud,sa,2,6,,,,,,,
bradley,sa,2,6,,,,,,,
benilda,sa,1,6,,,,,,,
basig,sa,1,6,,,,,,,
bana,sa,1,6,,,,,,,
balik,sa,2,6,,,,,,,
baba,sa,2,6,,,,,,,
area,sa,1,6,,,,,,,
amahan,sa,1,6,,,,,,,
siyagit,sab,1,6,,,,,,,
sige,sab,1,6,,,,,,,
puyde,sab,1,6,,,,,,,
madunggan,sab,1,6,,,,,,,
mog,salabotan.â€ù,1,6,,,,,,,
hangin,samtang,1,6,,,,,,,
tukma,sanglit,1,6,,,,,,,
magtiayon,si,1,6,,,,,,,
kahibalo,si,1,6,,,,,,,
gyud,si,1,6,,,,,,,
ana,si,1,6,,,,,,,
nagsigeg,sikma,1,6,,,,,,,
adto,sila,1,6,,,,,,,
pinulongang,sinugboanon,1,6,,,,,,,
sinulat,siyang,1,6,,,,,,,
nahimo,siyang,2,6,,,,,,,
ma'm,stop,1,6,,,,,,,
pinulongang,sugboanon,1,6,,,,,,,
ma'm,sugilanon,1,6,,,,,,,
sige,tagaag,1,6,,,,,,,
namatikdan,takos,1,6,,,,,,,
papel,the,1,6,,,,,,,
silay,timik,1,6,,,,,,,
asa,tong,1,6,,,,,,,
sayon,tubagon,1,6,,,,,,,
puwerteng,tuloga,1,6,,,,,,,
iro,tungod,1,6,,,,,,,
kagamhanan,ubos,1,6,,,,,,,
tukma,ug,2,6,,,,,,,
tan-awon,ug,1,6,,,,,,,
talacogon,ug,1,6,,,,,,,
sinulat,ug,1,6,,,,,,,
sayon,ug,1,6,,,,,,,
sakop,ug,1,6,,,,,,,
problema,ug,1,6,,,,,,,
magtiayon,ug,1,6,,,,,,,
kaniadto,ug,1,6,,,,,,,
iro,ug,5,6,,,,,,,
datu,ug,1,6,,,,,,,
butuan,ug,1,6,,,,,,,
butang,ug,1,6,,,,,,,
baba,ug,1,6,,,,,,,
ah,ugma,1,6,,,,,,,
nagsigeg,ungad,1,6,,,,,,,
kataposang,unom-ka-anib,1,6,,,,,,,
ah,unsa,1,6,,,,,,,
mog,unsay,1,6,,,,,,,
oo,usa,1,6,,,,,,,
sayon,usab,1,6,,,,,,,
namatikdan,usab,1,6,,,,,,,
baryo,usahay,1,6,,,,,,,
ninyo,uy,2,6,,,,,,,
butuan,wa,1,6,,,,,,,
bisdak,wa,1,6,,,,,,,
sapa,wala,1,6,,,,,,,
lilas,wala,1,6,,,,,,,
sinulat,written),1,6,,,,,,,
14,1941,1,5,,,,,,,
5,1964,1,5,,,,,,,
14,2009,1,5,,,,,,,
5,2014,1,5,,,,,,,
order,122-by,1,5,,,,,,,
5,2004-peb,1,5,,,,,,,
tulo,3),1,5,,,,,,,
in,a,1,5,,,,,,,
inay,â€œgreetâ€ù,1,5,,,,,,,
saging,â€œingon,1,5,,,,,,,
giingong,â€œmga,1,5,,,,,,,
tag,â€œmoingles,1,5,,,,,,,
giingong,â€œwe,1,5,,,,,,,
sunod,adlaw,1,5,,,,,,,
sagad,adto,1,5,,,,,,,
you,after,1,5,,,,,,,
â€˜oâ€™,agad,1,5,,,,,,,
you,agree?,1,5,,,,,,,
sus,ako,1,5,,,,,,,
putos,akong,1,5,,,,,,,
aduna,akoy,1,5,,,,,,,
naulahi,alang,1,5,,,,,,,
tiaw,ang,2,5,,,,,,,
paniudto,ang,2,5,,,,,,,
pagtudlo,ang,1,5,,,,,,,
paggamit,ang,1,5,,,,,,,
obra,ang,1,5,,,,,,,
nailhan,ang,1,5,,,,,,,
mosunod,ang,1,5,,,,,,,
madungog,ang,1,5,,,,,,,
lawak,ang,1,5,,,,,,,
kaso,ang,1,5,,,,,,,
kasinatian,ang,1,5,,,,,,,
kalipay,ang,1,5,,,,,,,
igo,ang,1,5,,,,,,,
dinhi,ang,2,5,,,,,,,
degreesâ€ù,ang,1,5,,,,,,,
sagad,aning,1,5,,,,,,,
14,anyos,1,5,,,,,,,
kadaghanan,apan,1,5,,,,,,,
naulahi,aron,1,5,,,,,,,
kamot,aron,1,5,,,,,,,
â€˜oâ€™,aron,2,5,,,,,,,
philippine,atmospheric,1,5,,,,,,,
sunod,ayawg,1,5,,,,,,,
tiaw,ba,1,5,,,,,,,
pulos,babaye,1,5,,,,,,,
niy,basa,1,5,,,,,,,
silag,bawon,1,5,,,,,,,
order,beautification,1,5,,,,,,,
nah,bisag,1,5,,,,,,,
nah,bisan,1,5,,,,,,,
degreesâ€ù,bisaya,1,5,,,,,,,
you,bullshit!â€ù,1,5,,,,,,,
kombensiyon,buyno,1,5,,,,,,,
order,campaign,1,5,,,,,,,
dr,carmencita,1,5,,,,,,,
in,china,1,5,,,,,,,
philippine,crocodile,1,5,,,,,,,
nakita,cute,1,5,,,,,,,
simbolo,daghan,1,5,,,,,,,
niy,dakong,1,5,,,,,,,
poy,dalang,1,5,,,,,,,
tag,dangop,1,5,,,,,,,
lisod,dawaton,1,5,,,,,,,
lawak,dayon,1,5,,,,,,,
dinhi,di,2,5,,,,,,,
tua,diay,1,5,,,,,,,
tua,didtoy,1,5,,,,,,,
pagtudlo,diha,1,5,,,,,,,
tamboanan,diin,1,5,,,,,,,
poy,dili,1,5,,,,,,,
milabay,dili,1,5,,,,,,,
duol,dili,1,5,,,,,,,
lag,diyotay,2,5,,,,,,,
de,edad,1,5,,,,,,,
dr,erlinda,1,5,,,,,,,
de,fuego,1,5,,,,,,,
niy,gahom,1,5,,,,,,,
paniudto,ganina,1,5,,,,,,,
obra,gawas,1,5,,,,,,,
da,gayod,2,5,,,,,,,
igo,gibaatan,1,5,,,,,,,
communities,giila,1,5,,,,,,,
poy,gikawat,1,5,,,,,,,
kaso,gipatik,1,5,,,,,,,
kamot,gisunod,1,5,,,,,,,
de,gracia,1,5,,,,,,,
lahi,gyod,1,5,,,,,,,
duol,gyod,1,5,,,,,,,
silag,hikay,1,5,,,,,,,
niy,hinungdan,1,5,,,,,,,
you,hit,1,5,,,,,,,
kalipay,hudyaka,1,5,,,,,,,
milabay,human,1,5,,,,,,,
â€˜oâ€™,humok),2,5,,,,,,,
putos,igo,1,5,,,,,,,
silag,ilaga,1,5,,,,,,,
mosunod,ilanun,1,5,,,,,,,
poy,inosente,1,5,,,,,,,
unsang,isdaa?â€”,1,5,,,,,,,
lag,iya,1,5,,,,,,,
giingong,iyang,1,5,,,,,,,
dr,jaime,1,5,,,,,,,
dr,jesus,1,5,,,,,,,
tulo,ka,9,5,,,,,,,
lahi,kaayo,1,5,,,,,,,
gumikan,kadto,1,5,,,,,,,
inay,kalipay,1,5,,,,,,,
labaw,kalisod,1,5,,,,,,,
da,kaming,1,5,,,,,,,
pulos,kamote,1,5,,,,,,,
labaw,kangil-ad,1,5,,,,,,,
sagad,kanila,2,5,,,,,,,
pagtudlo,kanila,1,5,,,,,,,
communities,kansang,1,5,,,,,,,
saging,kardaba,1,5,,,,,,,
pulos,kawayan,1,5,,,,,,,
putos,kay,1,5,,,,,,,
gumikan,kay,3,5,,,,,,,
sus,kini,1,5,,,,,,,
silag,kini,1,5,,,,,,,
paniudto,kini,1,5,,,,,,,
kombensiyon,kini,1,5,,,,,,,
lisod,kining,1,5,,,,,,,
saging,kinsa,1,5,,,,,,,
garcia,kinsa,1,5,,,,,,,
you,know,1,5,,,,,,,
nakita,ko,4,5,,,,,,,
madungog,ko,1,5,,,,,,,
in,korea,1,5,,,,,,,
lag,kusog,1,5,,,,,,,
inay,kuwarta,1,5,,,,,,,
madungog,labi,1,5,,,,,,,
gumikan,lagi,1,5,,,,,,,
da,lagmit,1,5,,,,,,,
tag,laing,1,5,,,,,,,
poy,laing,1,5,,,,,,,
tag,lalis,1,5,,,,,,,
tulo,lamang,1,5,,,,,,,
aduna,lamay,1,5,,,,,,,
tiaw,lang,1,5,,,,,,,
igo,lang,1,5,,,,,,,
giingong,lawom,1,5,,,,,,,
niy,lintunganay,1,5,,,,,,,
giingong,literacy,1,5,,,,,,,
obra,literary,1,5,,,,,,,
philippine,literature,1,5,,,,,,,
kinahanglang,magbalik-balik,1,5,,,,,,,
inay,magkahiusa,1,5,,,,,,,
inay,mahinangpong,1,5,,,,,,,
kadaghanan,makapakagiw,1,5,,,,,,,
degreesâ€ù,malamposon,1,5,,,,,,,
simbolo,man,2,5,,,,,,,
pulos,man,1,5,,,,,,,
aduna,man,1,5,,,,,,,
sunod,mao,1,5,,,,,,,
kamot,mao,1,5,,,,,,,
dinhi,mao,1,5,,,,,,,
dr,marjorie,1,5,,,,,,,
garcia,marquez,1,5,,,,,,,
nah,mas,1,5,,,,,,,
lisod,masagop,1,5,,,,,,,
14,matod,1,5,,,,,,,
naulahi,miatubang,1,5,,,,,,,
makit-an,mibalik,1,5,,,,,,,
sagad,migamit,1,5,,,,,,,
naulahi,migawas,1,5,,,,,,,
kasingkasing,mismo,1,5,,,,,,,
lawak,misulod,1,5,,,,,,,
sus,mitulo,1,5,,,,,,,
tiaw,mo,4,5,,,,,,,
makit-an,mo,1,5,,,,,,,
kinahanglang,molakaw,1,5,,,,,,,
kombensiyon,molambo,1,5,,,,,,,
kadaghanan,mopabor,1,5,,,,,,,
kinahanglang,mopuyo,1,5,,,,,,,
nah,morag,1,5,,,,,,,
kinahanglang,mosinati,1,5,,,,,,,
tua,na,1,5,,,,,,,
paggamit,na,1,5,,,,,,,
mosunod,na,1,5,,,,,,,
lisod,na,1,5,,,,,,,
igo,na,2,5,,,,,,,
sunod,naa,1,5,,,,,,,
lawak,nagdula,1,5,,,,,,,
tamboanan,naghulat,1,5,,,,,,,
kalipay,nahilom,1,5,,,,,,,
nailhan,nakong,1,5,,,,,,,
nakita,namo,1,5,,,,,,,
makit-an,namo,1,5,,,,,,,
pulos,nanaghupot,1,5,,,,,,,
igo,nang,1,5,,,,,,,
sus,nangabsent,1,5,,,,,,,
duol,nato,1,5,,,,,,,
sunod,nga,4,5,,,,,,,
simbolo,nga,3,5,,,,,,,
saging,nga,2,5,,,,,,,
obra,nga,1,5,,,,,,,
nakita,nga,1,5,,,,,,,
nailhan,nga,1,5,,,,,,,
mosunod,nga,2,5,,,,,,,
milabay,nga,1,5,,,,,,,
madungog,nga,1,5,,,,,,,
libro,nga,1,5,,,,,,,
lahi,nga,1,5,,,,,,,
labaw,nga,1,5,,,,,,,
kombensiyon,nga,1,5,,,,,,,
kaso,nga,1,5,,,,,,,
kasinatian,nga,1,5,,,,,,,
kadaghanan,nga,1,5,,,,,,,
dinhi,nga,1,5,,,,,,,
tua,ni,1,5,,,,,,,
paniudto,ni,1,5,,,,,,,
libro,ni,1,5,,,,,,,
kaso,ni,1,5,,,,,,,
kasingkasing,ni,1,5,,,,,,,
gibuhat,ni,1,5,,,,,,,
degreesâ€ù,ni,1,5,,,,,,,
kasinatian,niadtong,1,5,,,,,,,
tamboanan,nianang,1,5,,,,,,,
gibuhat,nianang,1,5,,,,,,,
paggamit,niini,1,5,,,,,,,
gumikan,niini,1,5,,,,,,,
gibuhat,niini,1,5,,,,,,,
tulo,nila,1,5,,,,,,,
kadaghanan,nila,1,5,,,,,,,
tiaw,nimo,1,5,,,,,,,
nakita,ning,1,5,,,,,,,
kasingkasing,ninyo,1,5,,,,,,,
da,ninyo,1,5,,,,,,,
nailhan,niya,1,5,,,,,,,
kamot,niya,1,5,,,,,,,
gibuhat,niyang,1,5,,,,,,,
order,no,2,5,,,,,,,
5,nob,1,5,,,,,,,
putos,o,1,5,,,,,,,
libro,o,1,5,,,,,,,
labaw,o,1,5,,,,,,,
paggamit,og,2,5,,,,,,,
communities,oncc),1,5,,,,,,,
degreesâ€ù,oo,1,5,,,,,,,
unsang,orasa,1,5,,,,,,,
in,order,1,5,,,,,,,
de,oro,3,5,,,,,,,
communities,oscc).,1,5,,,,,,,
5,pa,1,5,,,,,,,
silag,pagkaon,1,5,,,,,,,
unsang,pagkaunsaa,1,5,,,,,,,
mosunod,pagpanghagtos,1,5,,,,,,,
nah,pahimungtan,1,5,,,,,,,
simbolo,pananglit,1,5,,,,,,,
duol,pang,1,5,,,,,,,
lisod,para,1,5,,,,,,,
aduna,pay,2,5,,,,,,,
nailhan,pero,1,5,,,,,,,
tulo,ra,2,5,,,,,,,
makit-an,ra,1,5,,,,,,,
lahi,ra,1,5,,,,,,,
sus,sa,1,5,,,,,,,
simbolo,sa,1,5,,,,,,,
saging,sa,2,5,,,,,,,
sagad,sa,2,5,,,,,,,
putos,sa,1,5,,,,,,,
paniudto,sa,1,5,,,,,,,
pagtudlo,sa,1,5,,,,,,,
paggamit,sa,13,5,,,,,,,
naulahi,sa,1,5,,,,,,,
milabay,sa,1,5,,,,,,,
madungog,sa,1,5,,,,,,,
libro,sa,3,5,,,,,,,
lawak,sa,2,5,,,,,,,
lahi,sa,4,5,,,,,,,
labaw,sa,3,5,,,,,,,
kombensiyon,sa,3,5,,,,,,,
kaso,sa,3,5,,,,,,,
kasingkasing,sa,1,5,,,,,,,
kasinatian,sa,2,5,,,,,,,
kalipay,sa,3,5,,,,,,,
gumikan,sa,4,5,,,,,,,
gibuhat,sa,2,5,,,,,,,
garcia,sa,1,5,,,,,,,
dinhi,sa,10,5,,,,,,,
â€˜oâ€™,sa,1,5,,,,,,,
philippine,scout,1,5,,,,,,,
pagtudlo,si,1,5,,,,,,,
makit-an,si,1,5,,,,,,,
communities,sila,1,5,,,,,,,
aduna,silay,1,5,,,,,,,
tua,siya,1,5,,,,,,,
de,soledadâ€ù,1,5,,,,,,,
garcia,sr,1,5,,,,,,,
tag,sugod,1,5,,,,,,,
14,tag-an,1,5,,,,,,,
lag,tan-aw,1,5,,,,,,,
tamboanan,tan-awon,1,5,,,,,,,
libro,tanang,1,5,,,,,,,
philippine,tarsier,1,5,,,,,,,
unsang,teyoriyaha,1,5,,,,,,,
in,the,2,5,,,,,,,
order,to,1,5,,,,,,,
kinahanglang,tugbangan,1,5,,,,,,,
unsang,tulingana?â€”isda,1,5,,,,,,,
obra,ug,1,5,,,,,,,
kasinatian,ug,1,5,,,,,,,
kamot,ug,1,5,,,,,,,
kalipay,ug,1,5,,,,,,,
garcia,ug,2,5,,,,,,,
duol,ug,1,5,,,,,,,
â€˜oâ€™,ug,1,5,,,,,,,
milabay,una,1,5,,,,,,,
kasingkasing,unsa,1,5,,,,,,,
da,usab,1,5,,,,,,,
lag,uwang!â€ù,1,5,,,,,,,
tamboanan,wala,1,5,,,,,,,
enero,8,1,4,,,,,,,
nobiyembre,17,1,4,,,,,,,
nobiyembre,18,1,4,,,,,,,
enero,24,1,4,,,,,,,
nobiyembre,25,1,4,,,,,,,
nobiyembre,26,1,4,,,,,,,
27,2004,1,4,,,,,,,
27,2013,2,4,,,,,,,
27,2013.nalzaro,1,4,,,,,,,
27,2013.tacloban,1,4,,,,,,,
imbes,â€˜elementaryaâ€™,1,4,,,,,,,
imbes,â€˜elepanteâ€™,1,4,,,,,,,
derby,â€œakong,1,4,,,,,,,
mosulod,â€œmaâ€™m,1,4,,,,,,,
atty,adelino,1,4,,,,,,,
ikatulong,adlaw,1,4,,,,,,,
naasoyng,akademiya,1,4,,,,,,,
kanhing,akademiya,1,4,,,,,,,
nakaingon,ako,1,4,,,,,,,
kadalanan,ako,1,4,,,,,,,
tubig,alang,1,4,,,,,,,
kusog,alang,1,4,,,,,,,
kape,alang,1,4,,,,,,,
bugas-humay,alang,1,4,,,,,,,
gagmayng,alindanaw,1,4,,,,,,,
sundalong,amerikanhon,2,4,,,,,,,
bukid,anaa,1,4,,,,,,,
people,and,1,4,,,,,,,
usbon,ang,1,4,,,,,,,
ulahi,ang,1,4,,,,,,,
tubig,ang,3,4,,,,,,,
sitwasyon,ang,1,4,,,,,,,
pareho,ang,1,4,,,,,,,
natural,ang,1,4,,,,,,,
motor,ang,1,4,,,,,,,
moskitero,ang,2,4,,,,,,,
mogawas,ang,2,4,,,,,,,
mibangon,ang,1,4,,,,,,,
lariosa,ang,1,4,,,,,,,
langyaw,ang,1,4,,,,,,,
kinatsila,ang,1,4,,,,,,,
kas-a,ang,1,4,,,,,,,
kape,ang,1,4,,,,,,,
hitaboa,ang,1,4,,,,,,,
generic,ang,1,4,,,,,,,
dali,ang,1,4,,,,,,,
balut,ang,1,4,,,,,,,
ate,ang,1,4,,,,,,,
â€œgasâ€ù,ang,1,4,,,,,,,
kape,apan,1,4,,,,,,,
gibati,apan,1,4,,,,,,,
bukid,apan,1,4,,,,,,,
p,apoyon,1,4,,,,,,,
singot,aron,1,4,,,,,,,
hitaboa,asa,1,4,,,,,,,
dali,asikasohon,1,4,,,,,,,
asukal,asin,1,4,,,,,,,
vendors,association,1,4,,,,,,,
kape,asukal,1,4,,,,,,,
mais,atsal,1,4,,,,,,,
generic,ayha,1,4,,,,,,,
kawayang,bahin,2,4,,,,,,,
sundalong,bakang,1,4,,,,,,,
silingang,balay,2,4,,,,,,,
saktong,basa,1,4,,,,,,,
tatay,baya,1,4,,,,,,,
away,bisag,1,4,,,,,,,
acas,bisan,1,4,,,,,,,
godin,bisaya,2,4,,,,,,,
acas,bisaya,1,4,,,,,,,
godin,bismag,1,4,,,,,,,
kas-a,bitaw,1,4,,,,,,,
p,boquecosa,1,4,,,,,,,
atty,cesar,1,4,,,,,,,
literature,cmu,1,4,,,,,,,
cultural,communities,5,4,,,,,,,
cultural,communities.,1,4,,,,,,,
indigenous,cultural,1,4,,,,,,,
ate,da,1,4,,,,,,,
ugma,damlag,1,4,,,,,,,
naasoyng,dapit,1,4,,,,,,,
dughan,dayag,1,4,,,,,,,
motor,dayong,1,4,,,,,,,
saning,di,1,4,,,,,,,
paglitok,di,1,4,,,,,,,
motor,di,1,4,,,,,,,
generic,di,1,4,,,,,,,
dughan,di,1,4,,,,,,,
